"GEO_ID","NAME","P002050","P002051","P002052","P002053","P002054","P002055","P002056","P002057","P002058","P002059","P002060","P002061","P002062","P002063","P002064","P002065","P002066","P002067","P002068","P002069","P002070","P002071","P002072","P002073","P002049","P002001","P002002","P002003","P002004","P002005","P002006","P002007","P002008","P002009","P002010","P002011","P002012","P002013","P002014","P002015","P002016","P002017","P002018","P002019","P002020","P002021","P002022","P002023","P002024","P002025","P002026","P002027","P002028","P002029","P002030","P002031","P002032","P002033","P002034","P002035","P002036","P002037","P002038","P002039","P002040","P002041","P002042","P002043","P002044","P002045","P002046","P002047","P002048"
"0500000US48195","Hansford County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5613","2430","3183","3152","3088","31","11","16","0","6","31","31","8","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48197","Hardeman County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4139","889","3250","3183","2938","217","15","12","0","1","67","65","21","32","4","0","5","1","0","1","0","0","0","0","0","1","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48199","Hardin County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","54635","2384","52251","51745","48088","3181","182","269","6","19","506","486","133","231","69","12","20","10","0","1","3","0","0","0","3","3","1","17","3","2","0","3","2","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48201","Harris County, Texas","130","6","59","25","15","0","28","2","0","4","1","3","3","6","2","60","44","11","1","0","2","2","6","6","284","4092459","1671540","2420919","2372081","1349646","754258","8150","249853","2260","7914","48838","45379","12414","6362","14378","596","1809","2171","2086","532","1233","716","28","82","712","2178","82","3109","1392","470","60","163","187","32","46","310","140","19","58","16","34","67","64","15","6","10","0","20"
"0500000US48203","Harrison County, Texas","0","0","0","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","65631","7254","58377","57643","42654","14303","277","331","26","52","734","699","310","240","51","8","21","31","12","2","14","2","2","1","1","4","0","27","16","1","0","3","0","0","1","2","3","0","1","0","0","0","0","0","0","0","0","0"
"0500000US48205","Hartley County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6062","1448","4614","4585","4111","416","18","29","3","8","29","29","6","21","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48207","Haskell County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5899","1414","4485","4410","4148","203","25","31","0","3","75","74","28","28","2","1","7","0","1","0","1","0","0","0","6","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48209","Hays County, Texas","2","0","8","0","0","0","4","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","157107","55401","101706","99563","92062","4970","502","1699","104","226","2143","1997","493","650","566","44","95","34","44","3","8","5","1","5","23","22","4","126","47","20","1","5","15","1","5","21","7","0","1","0","0","3","0","0","0","0","0","0"
"0500000US48211","Hemphill County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3807","1086","2721","2693","2656","4","12","18","3","0","28","27","4","17","2","1","2","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48213","Henderson County, Texas","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","4","78532","8490","70042","69077","63494","4813","349","318","27","76","965","924","303","491","70","16","19","11","1","2","0","3","0","1","6","1","0","36","16","2","0","0","1","1","4","12","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48215","Hidalgo County, Texas","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","7","774769(r48754)","702206","72563","71373","60553","2777","524","7122","49","348","1190","1134","184","302","333","19","101","22","22","4","27","21","1","5","26","67","0","47","21","3","0","4","3","1","5","2","4","0","0","0","0","0","0","1","0","0","3","0"
"0500000US48217","Hill County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35089","6427","28662","28259","25836","2161","118","105","20","19","403","389","188","148","23","5","8","8","1","0","2","0","0","3","0","3","0","14","5","2","0","1","2","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0"
"0500000US48219","Hockley County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22935","9993","12942","12781","11795","801","83","60","3","39","161","156","57","57","14","0","22","5","0","0","0","0","0","1","0","0","0","5","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48221","Hood County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51182","5234","45948","45463","44588","225","288","296","32","34","485","474","94","277","64","15","10","5","1","0","0","2","0","0","1","5","0","11","7","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48223","Hopkins County, Texas","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","35161","5368","29793","29315","26501","2448","162","172","14","18","478","465","217","142","53","22","11","9","3","0","3","0","0","1","0","4","0","12","8","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48225","Houston County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","23732","2364","21368","21136","14811","6129","75","95","1","25","232","217","98","87","10","4","3","6","4","1","1","0","0","1","1","1","0","11","7","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48227","Howard County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35012","13255","21757","21445","18801","2079","220","256","13","76","312","294","117","87","34","2","21","7","1","0","6","3","0","2","8","6","0","18","5","0","0","0","0","0","0","12","0","0","0","0","0","1","0","0","0","0","0","0"
"0500000US48229","Hudspeth County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3476","2768","708","683","628","30","11","13","0","1","25","25","10","12","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48231","Hunt County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","86129","11751","74378","73054","64393","6976","600","897","130","58","1324","1275","373","619","132","16","24","50","15","0","11","8","3","0","11","10","3","47","27","5","0","1","8","1","1","1","3","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48233","Hutchinson County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22150","4386","17764","17411","16482","512","300","91","3","23","353","339","96","199","34","3","3","1","0","0","0","1","0","2","0","0","0","14","6","0","0","0","0","3","2","3","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48235","Irion County, Texas","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1599","407","1192","1174","1153","11","7","3","0","0","18","9","1","7","1","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48237","Jack County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","9044","1283","7761","7706","7289","340","38","30","3","6","55","52","14","28","1","1","6","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48239","Jackson County, Texas","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14075","4079","9996","9891","8855","942","35","50","1","8","105","99","30","46","6","1","4","1","0","2","4","4","0","0","0","0","1","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48241","Jasper County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35710","2017","33693","33271","26939","5931","168","200","12","21","422","391","187","123","28","6","8","9","8","9","8","0","0","1","3","0","1","31","19","0","0","0","5","2","1","1","0","0","0","0","0","0","0","0","0","0","0","3"
"0500000US48243","Jeff Davis County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2342","790","1552","1517","1490","10","8","7","1","1","35","32","13","16","3","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48245","Jefferson County, Texas","1","0","0","0","1","0","2","0","0","0","0","1","0","0","0","2","1","0","0","1","0","0","0","0","5","252273","42899","209374","206594","112503","84500","747","8525","64","255","2780","2597","1052","493","384","33","69","190","117","34","74","36","1","6","37","70","1","176","108","18","1","9","3","2","5","14","3","1","0","1","0","8","2","1","0","0","0","0"
"0500000US48247","Jim Hogg County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5300","4907","393","380","334","18","14","14","0","0","13","11","3","3","0","4","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"0500000US48249","Jim Wells County, Texas","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","1","40838","32254","8584","8481","8062","156","97","134","4","28","103","96","14","40","20","2","11","1","0","0","1","1","0","1","0","5","0","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48251","Johnson County, Texas","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","150934","27319","123615","121673","115545","3797","741","951","475","164","1942","1890","540","830","289","40","62","9","19","6","22","4","5","1","35","12","16","50","18","10","1","1","9","4","4","2","0","0","0","0","0","0","0","0","1","0","0","0"
"0500000US48253","Jones County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20202","5009","15193","15007","12549","2292","62","76","1","27","186","182","76","62","14","10","9","0","0","0","3","0","0","0","0","8","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48255","Karnes County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14824","7376","7448","7389","5956","1351","37","25","2","18","59","59","19","10","7","0","12","1","0","0","0","0","0","0","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48257","Kaufman County, Texas","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","3","3","0","0","0","0","0","0","0","4","103350","17548","85802","84420","72328","10571","551","869","32","69","1382","1318","505","448","167","28","42","46","13","4","13","2","0","5","18","25","2","57","28","8","0","2","6","2","3","7","0","0","0","0","0","1","0","0","0","0","0","0"
"0500000US48259","Kendall County, Texas","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","3","33410","6829","26581","26254","25746","138","129","202","13","26","327","309","34","154","97","3","10","4","1","0","2","2","0","0","2","0","0","13","5","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48261","Kenedy County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","416","319","97","96","86","1","6","1","0","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48263","Kent County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","808","120","688","680","669","6","5","0","0","0","8","7","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48265","Kerr County, Texas","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","49625","11895","37730","37215","35851","739","207","361","19","38","515","490","111","243","82","10","25","5","4","0","2","0","0","1","6","1","0","22","10","2","0","1","3","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48267","Kimble County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4607","1077","3530","3511","3450","16","17","19","3","6","19","19","3","10","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48269","King County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","286","39","247","243","242","0","1","0","0","0","4","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48271","Kinney County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3598","2004","1594","1570","1496","39","19","10","0","6","24","24","5","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48273","Kleberg County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32061","22495","9566","9369","7479","1070","51","715","26","28","197","188","49","45","49","0","18","7","3","2","7","0","0","0","3","5","0","9","2","1","0","0","2","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0"
"0500000US48275","Knox County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3719","1101","2618","2582","2347","209","14","7","1","4","36","34","19","11","2","1","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48277","Lamar County, Texas","8","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","11","49793","3223","46570","45447","37891","6628","592","304","5","27","1123","1071","300","583","51","11","19","72","3","10","5","2","0","0","4","11","0","40","26","4","3","0","3","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0"
"0500000US48279","Lamb County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13977","7231","6746","6651","6020","555","39","17","4","16","95","86","33","28","4","2","15","0","0","0","3","0","0","1","0","0","0","9","5","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48281","Lampasas County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19677","3443","16234","15794","14836","581","127","184","35","31","440","410","87","169","100","8","16","8","9","0","0","1","0","0","11","1","0","30","5","11","0","0","1","1","2","9","0","0","0","0","0","1","0","0","0","0","0","0"
"0500000US48283","La Salle County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6886","5920","966","948","894","18","25","6","0","5","18","18","4","6","5","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48285","Lavaca County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19263","3077","16186","16050","14674","1255","30","56","17","18","136","133","59","45","13","2","9","4","0","0","1","0","0","0","0","0","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48287","Lee County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16612","3724","12888","12690","10798","1772","44","52","17","7","198","186","87","57","16","1","5","9","2","4","5","0","0","0","0","0","0","12","9","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48289","Leon County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16801","2260","14541","14394","13078","1181","57","75","2","1","147","144","39","69","15","2","3","10","1","0","1","0","0","0","0","4","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48291","Liberty County, Texas","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","75643","13602","62041","61164","52321","8074","289","337","23","120","877","833","322","313","59","22","56","20","16","3","5","2","0","1","10","4","0","37","13","4","1","1","1","0","1","7","2","0","4","0","1","0","0","0","2","0","0","0"
"0500000US48293","Limestone County, Texas","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","23384","4465","18919","18649","14433","4041","68","84","1","22","270","258","135","89","15","3","0","9","1","0","4","0","0","1","0","1","0","10","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48295","Lipscomb County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3302","1007","2295","2254","2213","7","22","10","0","2","41","35","1","32","1","0","0","0","0","0","0","0","0","1","0","0","0","6","2","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48297","Live Oak County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11531","4060","7471","7388","6805","453","62","56","3","9","83","83","10","31","5","9","14","3","5","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48299","Llano County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","19301","1542","17759","17584","17303","102","87","76","5","11","175","171","32","96","32","3","6","0","0","0","0","2","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48301","Loving County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82","18","64","64","60","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48303","Lubbock County, Texas","4","0","9","0","0","0","0","0","0","0","1","0","0","0","0","5","2","3","0","0","0","0","0","0","14","278831","88924","189907","186893","159815","19957","1026","5650","161","284","3014","2890","913","785","628","44","123","79","61","6","48","19","4","2","124","51","3","105","39","20","1","5","6","1","11","12","1","2","2","0","0","3","0","1","0","0","0","1"
"0500000US48305","Lynn County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5915","2743","3172","3138","2984","113","28","8","0","5","34","33","12","17","2","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48307","McCulloch County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8283","2476","5807","5762","5568","133","23","28","1","9","45","44","12","20","2","0","7","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48309","McLennan County, Texas","6","1","4","0","0","0","0","1","0","0","0","0","0","0","0","8","8","0","0","0","0","0","0","0","12","234906","55471","179435","176338","138295","33892","704","3128","84","235","3097","2940","1225","678","586","48","102","107","59","17","52","8","1","1","14","41","1","137","72","22","1","5","8","2","7","7","4","2","3","0","0","2","0","1","1","0","0","0"
"0500000US48311","McMullen County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","707","261","446","443","432","8","0","3","0","0","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48313","Madison County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13664","2688","10976","10831","8030","2687","32","77","1","4","145","142","64","49","17","3","1","5","0","0","2","1","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48315","Marion County, Texas","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10546","328","10218","10016","7564","2319","72","50","3","8","202","191","53","93","8","2","6","10","10","2","4","0","2","1","0","0","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0"
"0500000US48317","Martin County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4799","2086","2713","2681","2578","67","15","11","3","7","32","32","16","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48319","Mason County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4012","864","3148","3128","3092","14","11","7","0","4","20","19","6","10","1","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48321","Matagorda County, Texas","0","0","0","1","0","0","0","0","0","0","0","0","0","4","0","1","1","0","0","0","0","0","0","0","5","36702","14074","22628","22297","17400","4060","104","693","7","33","331","310","115","88","46","4","25","8","9","0","7","1","0","1","3","3","0","15","4","1","0","0","2","0","0","1","0","0","0","0","1","6","0","0","0","0","0","0"
"0500000US48323","Maverick County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54258","51914","2344","2290","1552","75","506","140","2","15","54","54","4","14","9","3","7","8","2","1","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48325","Medina County, Texas","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","2","1","46006","22871","23135","22791","21408","913","146","272","24","28","344","317","75","145","62","3","6","2","1","2","6","0","2","5","2","6","0","22","10","2","0","2","1","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48327","Menard County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2242","790","1452","1446","1425","11","6","3","0","1","6","6","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48329","Midland County, Texas","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","136872","51600","85272","83941","72822","8675","552","1639","42","211","1331","1281","436","457","193","20","59","25","22","2","26","6","1","6","9","18","1","49","27","3","0","1","2","2","1","6","1","0","3","0","0","1","2","0","0","0","0","0"
"0500000US48331","Milam County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24757","5780","18977","18777","16216","2380","76","95","0","10","200","197","81","81","12","2","2","8","0","0","4","0","0","4","3","0","0","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48333","Mills County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4936","818","4118","4076","4024","26","15","10","1","0","42","42","10","22","4","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48335","Mitchell County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9403","3481","5922","5877","4753","1043","44","27","0","10","45","45","15","21","3","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48337","Montague County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19719","1930","17789","17587","17347","38","137","59","3","3","202","201","35","130","23","4","3","5","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48339","Montgomery County, Texas","7","1","6","6","0","0","8","0","0","0","0","0","0","0","0","11","5","0","0","0","6","0","0","0","28","455746","94698","361048","355178","324611","18537","1807","9347","241","635","5870","5532","1394","1767","1548","147","188","83","91","18","33","32","13","5","86","123","4","299","111","44","2","14","34","4","9","55","7","3","6","1","3","3","0","2","0","0","1","0"
"0500000US48341","Moore County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21904","11542","10362","10166","8370","287","107","1323","18","61","196","195","18","82","23","1","6","7","2","0","0","3","0","0","19","34","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48343","Morris County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12934","1003","11931","11723","8636","2952","82","43","3","7","208","205","107","49","15","1","3","9","8","3","0","1","0","0","0","9","0","3","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0500000US48345","Motley County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1210","163","1047","1045","1013","24","8","0","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0500000US48347","Nacogdoches County, Texas","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","64524","11356","53168","52346","39699","11573","230","775","15","54","822","778","323","252","92","8","24","31","17","10","10","3","1","1","3","3","0","40","24","1","1","4","0","0","1","4","0","0","2","0","0","1","2","0","0","0","0","0"
"0500000US48349","Navarro County, Texas","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","47735","11345","36390","35891","28587","6490","155","239","380","40","499","477","198","140","53","13","13","22","6","3","9","1","7","0","5","2","5","17","8","0","0","3","0","1","1","1","0","1","1","0","0","1","0","0","0","0","0","0"
"0500000US48351","Newton County, Texas","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","14445","403","14042","13856","10825","2891","77","62","1","0","186","175","72","72","12","5","8","3","0","0","1","1","1","0","0","0","0","8","2","1","0","2","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0"
"0500000US48353","Nolan County, Texas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","15216","5103","10113","9967","9191","666","44","58","0","8","146","142","68","47","5","2","6","2","2","0","10","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
